"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Lugo, Seth","607625","R","CU","685","79.5","3241","23.4",0.9077141304455756,0.838082255110933,320.38968615083263,325.5718956340926,"Curveball","84","435","435",-5.182209483259953,5.1822094832599825,"0",7,15,7,15,0,0,"7:15","7:15"," 0H 00M"
,"Hill, Rich","448179","L","CU","876","72","2617","24.1",0.9735125746660569,0.9583966258399877,46.400575350603106,47.762740475875034,"Curveball","96","270","270",-1.362165125271929,1.3621651252719356,"0",4,30,4,30,0,0,"4:30","4:30"," 0H 00M"
,"Rea, Colin","607067","R","FC","529","86.7","2186","6",0.27990170240321355,0.4110575904465592,183.13669549184894,218.524638215389,"Cutter","41","720","645",-35.38794272354005,35.38794272354005,"75",12,0,10,45,1,15,"12:00","10:45","+1H 15M"
,"Williamson, Brandon","682227","L","FC","572","89.3","2353","7.9",0.3696908667719254,0.5264524547809738,183.5471994101178,157.3340491751028,"Cutter","53","720","765",26.213150235015007,26.213150235015014,"-45",12,0,12,45,0,45,"12:00","12:45","-0H 45M"
,"Rodriguez, Eduardo","593958","L","FC","458","88.8","2171","9.5",0.44397365662963634,0.6105636172453655,196.60303954356948,169.3177088894814,"Cutter","61","690","735",27.285330654088085,27.285330654088078,"-45",11,30,12,15,0,45,"11:30","12:15","-0H 45M"
,"Brazoban, Huascar","623211","R","FC","327","87.4","2369","6.3",0.2847047372271539,0.20039804985320916,180.04315996546333,164.7460398236001,"Cutter","20","720","750",15.297120141863218,15.297120141863221,"-30",12,0,12,30,0,30,"12:00","12:30","-0H 30M"
,"Crawford, Kutter","676710","R","FC","588","88.6","2423","9.6",0.4273488699461992,0.5127980450001087,182.65268425128608,211.68469950925112,"Cutter","51","720","660",-29.032015257965043,29.0320152579651,"60",12,0,11,0,1,0,"12:00","11:00","+1H 00M"
,"Winckowski, Josh","670174","R","FC","489","88.8","2207","5.7",0.26121380302989383,0.34609049968813865,251.05286326598517,280.2963752777688,"Cutter","35","585","525",-29.243512011783622,29.243512011783633,"60",9,45,8,45,1,0,"9:45","8:45","+1H 00M"
,"Taillon, Jameson","592791","R","FC","558","88.6","2545","11.5",0.5063899444926822,0.5523143084909672,180.59456287736958,204.49841456271034,"Cutter","55","720","675",-23.903851685340754,23.90385168534078,"45",12,0,11,15,0,45,"12:00","11:15","+0H 45M"
,"Ashcraft, Graham","668933","R","FC","1228","95.8","2432","7",0.3330602818213041,0.431011067396288,178.82564446965094,200.8532560648057,"Cutter","43","720","675",-22.027611595154752,22.027611595154756,"45",12,0,11,15,0,45,"12:00","11:15","+0H 45M"
,"Ramírez, Erasmo","541640","R","FC","396","88.7","2356","9.6",0.43440010068076934,0.6182209784134065,169.13189391728133,191.63263441246244,"Cutter","62","735","690",-22.500740495181105,22.5007404951811,"45",12,15,11,30,0,45,"12:15","11:30","+0H 45M"
,"Robertson, David","502085","R","FC","565","93.3","2665","15.9",0.6953475093023636,0.7102737982456958,170.01277382685768,187.14412444026462,"Cutter","71","735","705",-17.131350613406937,17.131350613406912,"30",12,15,11,45,0,30,"12:15","11:45","+0H 30M"
,"Garrett, Braxton","666129","L","FC","439","87.5","2381","4.5",0.2028265335055305,0.2461676879228749,179.45611487475054,137.1976690613284,"Cutter","25","720","90",42.25844581342213,42.25844581342213,"-90",12,0,1,30,1,30,"12:00","1:30","-1H 30M"
,"Wainwright, Adam","425794","R","FC","385","82.8","2322","9",0.4070604402217191,0.49040787227059784,190.30920006251773,223.68270934110654,"Cutter","49","705","630",-33.37350927858881,33.37350927858879,"75",11,45,10,30,1,15,"11:45","10:30","+1H 15M"
,"Anderson, Tyler","542881","L","FC","523","85.1","2441","11",0.48323892490776815,0.5338837496186501,188.75830242158193,158.83283125946573,"Cutter","53","705","765",29.925471162116196,29.925471162116207,"-60",11,45,12,45,1,0,"11:45","12:45","-1H 00M"
,"Walker, Taijuan","592836","R","FC","491","87.2","2382","10.5",0.47012255810895004,0.5149400428198734,175.2811850622413,201.2595546554342,"Cutter","51","735","675",-25.978369593192895,25.978369593192916,"60",12,15,11,15,1,0,"12:15","11:15","+1H 00M"
,"Yarbrough, Ryan","642232","L","FC","343","84.2","1972","7.8",0.37878961793753796,0.572166074580603,216.08420752038188,189.94358108908744,"Cutter","57","645","705",26.140626431294436,26.140626431294415,"-60",10,45,11,45,1,0,"10:45","11:45","-1H 00M"
,"Blackburn, Paul","621112","R","FC","383","88.9","2417","7.8",0.355112281915103,0.513272310811739,190.68700334166192,219.6998645252678,"Cutter","51","705","645",-29.012861183605878,29.012861183605875,"60",11,45,10,45,1,0,"11:45","10:45","+1H 00M"
,"Eovaldi, Nathan","543135","R","FC","380","90.6","2324","9.2",0.42376549951146564,0.6634694938763965,165.6762898759329,184.70868926238,"Cutter","66","750","705",-19.03239938644711,19.032399386447096,"45",12,30,11,45,0,45,"12:30","11:45","+0H 45M"
,"Pérez, Martín","527048","L","FC","490","89.2","2179","12.1",0.5741159721533263,0.7233799490446678,210.00009711832269,190.91014061077948,"Cutter","72","660","705",19.089956507543206,19.089956507543214,"-45",11,0,11,45,0,45,"11:00","11:45","-0H 45M"
,"Valdez, Framber","664285","L","FC","370","85.7","2592","6.8",0.2893468419423831,0.3198801483160934,72.0542268773772,53.49506059108931,"Cutter","32","210","255",18.55916628628789,18.55916628628789,"-45",3,30,4,15,0,45,"3:30","4:15","-0H 45M"
,"Clase, Emmanuel","661403","R","FC","743","99.1","2640","10.1",0.45673555124267273,0.5698533236516047,190.2121196125751,203.98443581312222,"Cutter","57","705","675",-13.772316200547124,13.772316200547133,"30",11,45,11,15,0,30,"11:45","11:15","+0H 30M"
,"Coulombe, Danny","543056","L","FC","350","86","2651","5.1",0.21614910981143506,0.23847535776964293,139.92647302160293,114.61953903334192,"Cutter","24","75","135",25.306933988261008,25.306933988261026,"-60",1,15,2,15,1,0,"1:15","2:15","-1H 00M"
,"Schmidt, Clarke","657376","R","FC","762","91.3","2723","7.8",0.33819999164970177,0.3592621789139951,178.94681448831085,208.51544304098158,"Cutter","36","720","660",-29.56862855267073,29.568628552670727,"60",12,0,11,0,1,0,"12:00","11:00","+1H 00M"
,"Anderson, Chase","502624","R","FC","349","89.2","2409","7.6",0.37463311643988123,0.5382604897425721,181.9639820258133,218.1467458849048,"Cutter","54","720","645",-36.182763859091494,36.18276385909148,"75",12,0,10,45,1,15,"12:00","10:45","+1H 15M"
,"Kelly, Merrill","518876","R","FC","506","90.8","2350","11.7",0.5549461234788033,0.629477498735401,150.10402773465717,173.89904257671822,"Cutter","63","60","735",-23.79501484206105,23.79501484206104,"45",1,0,12,15,0,45,"1:00","12:15","+0H 45M"
,"Varland, Louie","686973","R","FC","346","89.3","2365","7.1",0.3222422760208888,0.3779051602959143,183.66794934380928,223.54672378654186,"Cutter","38","720","630",-39.87877444273258,39.87877444273254,"90",12,0,10,30,1,30,"12:00","10:30","+1H 30M"
,"Jansen, Kenley","445276","R","FC","557","94.3","2630","17.8",0.7791736665631527,0.7859139346404989,173.6723545801486,185.81868908604537,"Cutter","79","735","705",-12.14633450589676,12.146334505896752,"30",12,15,11,45,0,30,"12:15","11:45","+0H 30M"
,"Burnes, Corbin","669203","R","FC","1675","94.4","2656","11.3",0.5086415008552726,0.5731340764956129,178.8337369334528,198.9481798885162,"Cutter","57","720","675",-20.114442955063396,20.1144429550634,"45",12,0,11,15,0,45,"12:00","11:15","+0H 45M"
,"McHugh, Collin","543521","R","FC","462","89","2493","8.4",0.3797092786383831,0.5408438744971477,156.73872500698138,185.27067779522451,"Cutter","54","765","705",-28.53195278824313,28.531952788243117,"60",12,45,11,45,1,0,"12:45","11:45","+1H 00M"
,"Bassitt, Chris","605135","R","FC","474","87.8","2205","7.8",0.3603627083107498,0.45888769094876003,172.47960304010604,202.40331774694965,"Cutter","46","735","675",-29.92371470684361,29.923714706843597,"60",12,15,11,15,1,0,"12:15","11:15","+1H 00M"
,"Quantrill, Cal","615698","R","FC","397","88.1","2254","6.9",0.31527304491114067,0.3989578027012674,175.48806532936825,211.0392292920726,"Cutter","40","735","660",-35.55116396270435,35.55116396270434,"75",12,15,11,0,1,15,"12:15","11:00","+1H 15M"
,"Wheeler, Zack","554430","R","FC","435","90.9","2569","6.6",0.2908969558387502,0.3912354511316388,177.30567474208613,209.85953184948363,"Cutter","39","720","660",-32.553857107397505,32.55385710739748,"60",12,0,11,0,1,0,"12:00","11:00","+1H 00M"
,"Bieber, Shane","669456","R","FC","524","86.5","2470","6.8",0.29516363719383937,0.37329227251710706,174.0346049718058,206.42203965642378,"Cutter","37","735","660",-32.38743468461797,32.387434684617965,"75",12,15,11,0,1,15,"12:15","11:00","+1H 15M"
,"Keller, Mitch","656605","R","FC","750","89.7","2456","6.5",0.2947825469837031,0.3823234532031357,186.10453990947724,224.2731916496861,"Cutter","38","705","630",-38.16865174020887,38.16865174020889,"75",11,45,10,30,1,15,"11:45","10:30","+1H 15M"
,"Assad, Javier","665871","R","FC","462","89.1","2047","8.2",0.39991861009598484,0.5710771386939552,176.3107911482863,208.11191968082812,"Cutter","57","720","660",-31.80112853254181,31.801128532541803,"60",12,0,11,0,1,0,"12:00","11:00","+1H 00M"
,"Dunning, Dane","641540","R","FC","522","88.9","2191","9.3",0.43669946037139457,0.5996808736394001,161.5198209893609,189.02307785188063,"Cutter","60","750","705",-27.50325686251972,27.503256862519706,"45",12,30,11,45,0,45,"12:30","11:45","+0H 45M"
,"Flexen, Chris","623167","R","FC","502","87.9","2339","9.4",0.44609049231882336,0.5437265000979001,204.2154681765482,238.28548379784536,"Cutter","54","675","600",-34.07001562129716,34.07001562129716,"75",11,15,10,0,1,15,"11:15","10:00","+1H 15M"
,"Doval, Camilo","666808","R","FC","333","99.7","2525","15.1",0.6961523102466555,0.7200853815481194,138.70068549366613,148.0342849444141,"Cutter","72","90","60",-9.333599450747982,9.33359945074797,"30",1,30,1,0,0,30,"1:30","1:00","+0H 30M"
,"Wilson, Bryse","669060","R","FC","398","89.2","2137","8.3",0.3967921452544645,0.5183927797607872,172.35477490894795,201.6979619186918,"Cutter","52","735","675",-29.343187009743843,29.343187009743858,"60",12,15,11,15,1,0,"12:15","11:15","+1H 00M"
,"Civale, Aaron","650644","R","FC","750","87.7","2596","8.2",0.3533274855111894,0.48045073708446634,202.31121962320364,212.31447349602252,"Cutter","48","675","660",-10.003253872818874,10.003253872818862,"15",11,15,11,0,0,15,"11:15","11:00","+0H 15M"
,"Wells, Tyler","669330","R","FC","363","88.7","2417","12.2",0.5453625575218983,0.6456937585986837,182.30739171202848,203.71652609315154,"Cutter","65","720","675",-21.409134381123067,21.40913438112307,"45",12,0,11,15,0,45,"12:00","11:15","+0H 45M"
,"Gott, Trevor","641627","R","FC","381","89.2","2212","8.8",0.4036968483934821,0.5295480398019586,171.2529398491263,197.67527947046108,"Cutter","53","735","690",-26.42233962133477,26.422339621334764,"45",12,15,11,30,0,45,"12:15","11:30","+0H 45M"
,"Bradley, Taj","671737","R","FC","446","88.9","2353","7.1",0.3180221909369154,0.4244839528038079,208.77236569850803,233.7011108207228,"Cutter","42","660","615",-24.928745122214764,24.9287451222148,"45",11,0,10,15,0,45,"11:00","10:15","+0H 45M"
,"Nelson, Ryne","669194","R","FC","337","85.5","2327","5.3",0.2448651623223045,0.3109446586387287,251.5507154871123,273.7543559869074,"Cutter","31","570","525",-22.203640499795085,22.20364049979509,"45",9,30,8,45,0,45,"9:30","8:45","+0H 45M"
,"Gibson, Kyle","502043","R","FC","489","89.8","2352","9.9",0.4498372034315032,0.624830553523915,165.3163525717951,189.09199096551356,"Cutter","62","750","705",-23.775638393718452,23.77563839371847,"45",12,30,11,45,0,45,"12:30","11:45","+0H 45M"
,"Senga, Kodai","673540","R","FC","687","90.8","2499","9",0.3997763595708288,0.5424242371833972,166.2161090660481,184.7908826767297,"Cutter","54","750","705",-18.574773610681603,18.57477361068162,"45",12,30,11,45,0,45,"12:30","11:45","+0H 45M"
,"Gray, Josiah","680686","R","FC","475","88.8","2003","7.7",0.3772946687452465,0.6203756697768865,152.37196104607872,174.55335172226674,"Cutter","62","60","735",-22.181390676188016,22.181390676188006,"45",1,0,12,15,0,45,"1:00","12:15","+0H 45M"
,"France, J.P.","641585","R","FC","411","86.9","2667","8.6",0.3671770626427195,0.3102657567394396,234.49540514517912,235.82925893051052,"Cutter","31","615","615",-1.3338537853313994,1.3338537853313792,"0",10,15,10,15,0,0,"10:15","10:15"," 0H 00M"
,"Kremer, Dean","665152","R","FC","685","88.7","2436","9",0.3990032224875914,0.5122508362483363,181.24936174516543,208.89408859552648,"Cutter","51","720","660",-27.644726850361053,27.644726850361064,"60",12,0,11,0,1,0,"12:00","11:00","+1H 00M"
,"Minter, A.J.","621345","L","FC","409","89.4","2558","6.4",0.2875950989407679,0.2997513405021092,142.54813494965362,106.5835180699721,"Cutter","30","75","150",35.964616879681515,35.96461687968152,"-75",1,15,2,30,1,15,"1:15","2:30","-1H 15M"
,"Eflin, Zach","621107","R","FC","662","88.5","2237","8.3",0.3787091491059239,0.4273172863216684,170.27679299402268,201.0332184317825,"Cutter","43","735","675",-30.756425437759816,30.756425437759773,"60",12,15,11,15,1,0,"12:15","11:15","+1H 00M"
,"Gallen, Zac","668678","R","FC","325","89.9","2343","8.8",0.40750521281873264,0.4683250175177232,181.38011335274317,209.09685816102842,"Cutter","47","720","660",-27.716744808285256,27.716744808285238,"60",12,0,11,0,1,0,"12:00","11:00","+1H 00M"
,"Miley, Wade","489119","L","FC","821","87","2224","7.7",0.36016196189522726,0.5394814300083053,181.32597730468044,154.1045811951671,"Cutter","54","720","765",27.221396109513336,27.22139610951333,"-45",12,0,12,45,0,45,"12:00","12:45","-0H 45M"
,"Gray, Sonny","543243","R","FC","359","87.6","2712","6.7",0.2882604760238881,0.332900052584131,248.0745513513833,275.0290729599279,"Cutter","33","585","525",-26.95452160854458,26.954521608544624,"60",9,45,8,45,1,0,"9:45","8:45","+1H 00M"
,"Lynn, Lance","458681","R","FC","713","88.7","2575","6.1",0.26784053423899784,0.35380353830629074,184.9548866260737,212.63885976387434,"Cutter","35","705","660",-27.68397313780065,27.68397313780066,"45",11,45,11,0,0,45,"11:45","11:00","+0H 45M"
,"Wentz, Joey","666214","L","FC","483","86","2364","5.7",0.2540219509896735,0.3425706078595832,196.18934853569385,159.17370936746738,"Cutter","34","690","765",37.01563916822647,37.01563916822648,"-75",11,30,12,45,1,15,"11:30","12:45","-1H 15M"
,"Shaw, Bryan","543766","R","FC","386","93.8","2424","8.7",0.4112194254277944,0.5135374387751438,175.70732633008626,208.01303967869762,"Cutter","51","735","660",-32.30571334861136,32.30571334861138,"75",12,15,11,0,1,15,"12:15","11:00","+1H 15M"
,"Hill, Rich","448179","L","FC","356","83.3","2317","6.7",0.30169547554223675,0.41933913072823054,174.587593681332,146.27130435135444,"Cutter","42","735","60",28.316289329977565,28.31628932997759,"-45",12,15,1,0,0,45,"12:15","1:00","-0H 45M"
,"Law, Derek","571882","R","FC","336","92.1","2362","8",0.3740894137684562,0.5605129435886844,174.377163039726,200.7683086054697,"Cutter","56","735","675",-26.3911455657437,26.39114556574369,"60",12,15,11,15,1,0,"12:15","11:15","+1H 00M"
,"Domínguez, Seranthony","622554","R","FF","333","97.5","2353","15.3",0.7206772800878585,0.7971190942328561,152.01928793307815,164.2123230353445,"4-Seam Fastball","80","60","750",-12.19303510226635,12.193035102266355,"30",1,0,12,30,0,30,"1:00","12:30","+0H 30M"
,"Puk, A.J.","640462","L","FF","471","95.8","2190","17.5",0.8402842928125531,0.9272685266645324,235.49390750805475,225.81493977831317,"4-Seam Fastball","93","615","630",9.678967729741572,9.678967729741549,"-15",10,15,10,30,0,15,"10:15","10:30","-0H 15M"
,"Sears, JP","676664","L","FF","1410","93.1","2134","18.2",0.8737895766877634,0.9531478169685247,225.30532096541017,219.85325584521843,"4-Seam Fastball","95","630","645",5.452065120191747,5.45206512019175,"-15",10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Ryan, Joe","657746","R","FF","1501","92.3","2216","17.6",0.8434756669939797,0.9567753990476485,140.31949881685972,142.60487572520327,"4-Seam Fastball","96","75","75",-2.285376908343551,2.2853769083435367,"0",1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Gray, Jon","592351","R","FF","1002","95.7","2008","16.2",0.8183950814182945,0.9551016688343368,138.4204233990984,139.69167402899154,"4-Seam Fastball","96","90","75",-1.2712506298931316,1.2712506298931283,"15",1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Long, Sam","669674","L","FF","378","94","2263","17.6",0.8219167300824667,0.915015422719751,206.65183248109977,197.01340272171964,"4-Seam Fastball","92","660","690",9.63842975938013,9.638429759380161,"-30",11,0,11,30,0,30,"11:00","11:30","-0H 30M"
,"Woo, Bryan","693433","R","FF","654","95.1","2206","16.2",0.7710077239241605,0.8604564307213105,138.54568053068252,151.1084973829708,"4-Seam Fastball","86","90","60",-12.562816852288279,12.562816852288272,"30",1,30,1,0,0,30,"1:30","1:00","+0H 30M"
,"Rea, Colin","607067","R","FF","383","93.2","2155","15.8",0.76619629504564,0.8538739023791381,146.74592117259692,152.6942617836704,"4-Seam Fastball","85","60","60",-5.94834061107349,5.948340611073472,"0",1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Adon, Joan","672851","R","FF","365","94.5","2220","16.1",0.7767213134091125,0.909070947650434,143.58754335401818,143.31568695711732,"4-Seam Fastball","91","75","75",0.2718563969008585,0.27185639690084934,"0",1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Fried, Max","608331","L","FF","396","94","2226","12.4",0.5960397581081504,0.7280488456261889,195.49330752661223,183.1710519354624,"4-Seam Fastball","73","690","720",12.322255591149826,12.322255591149831,"-30",11,30,12,0,0,30,"11:30","12:00","-0H 30M"
,"Hill, Rich","448179","L","FF","820","88.4","2203","17.9",0.842334919673722,0.9121204905210318,209.07205597016977,201.3925561593289,"4-Seam Fastball","91","660","675",7.679499810840866,7.6794998108409,"-15",11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Lugo, Seth","607625","R","FF","743","93.4","2267","17.7",0.8361033256470024,0.8900514843804793,151.43431415031162,157.38676382607048,"4-Seam Fastball","89","60","765",-5.9524496757588565,5.952449675758869,"15",1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Vest, Will","676684","R","FF","395","95.2","2136","18",0.8817211132428999,0.9477223377455161,141.03046487431627,145.63021630752786,"4-Seam Fastball","95","75","75",-4.599751433211594,4.5997514332116225,"0",1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
